Month,Price
3864,41.5838
3865,40.802
3866,40.6015
3867,38.5011
3868,39.6734
3869,38.5383
3870,37.9058
3871,38.2962
3872,39.5811
3873,39.9911
3874,40.0728
3875,41.207
3876,40.2824
3877,40.8811
3878,41.3707
3879,40.7501
3880,41.7537
3881,40.6796
3882,42.9477
3883,41.6981
3884,42.3815
3885,43.1
3886,42.6658
3887,43.2248
3888,41.6155
3889,41.3145
3890,41.423
3891,45.1329
3892,46.4677
3893,44.8412
3894,44.6055
3895,43.3463
3896,42.8145
3897,42.1584
3898,41.6479
3899,40.862
3900,41.5504
3901,42.221
3902,44.0052
3903,46.226
3904,46.3977
3905,47.4093
3906,49.249
3907,49.3344
3908,48.9665
3909,51.4372
3910,52.9664
3911,52.2245
3912,54.2619
3913,51.6834
3914,51.888
3915,51.4417
3916,49.8943
3917,51.647
3918,51.6248
3919,51.0659
3920,49.8886
3921,48.3457
3922,46.2662
3923,47.9573
3924,45.7162
3925,44.7995
3926,46.6833
3927,46.788
3928,44.8586
3929,45.1197
3930,45.5947
3931,46.5367
3932,45.2722
3933,43.8651
3934,44.1099
3935,44.9229
3936,44.0592
3937,43.1329
3938,43.5263
3939,43.8794
3940,43.3508
3941,44.5331
3942,43.1613
3943,43.1581
3944,42.1303
3945,43.7411
3946,42.9028
3947,41.9602
3948,40.5865
3949,42.1714
3950,43.6584
3951,44.423
3952,45.1973
3953,45.3323
3954,47.3414
3955,44.2216
3956,43.2626
3957,42.3505
3958,42.8613
3959,42.8229
3960,42.76
3961,43.1035
3962,43.541
3963,42.1661
3964,43.6153
3965,43.9596
3966,43.0678
3967,41.873
3968,41.0658
3969,43.1816
3970,44.6187
3971,42.7128
3972,43.6644
3973,42.1645
3974,42.2589
3975,44.5121
3976,48.0365
3977,48.6223
3978,48.3299
3979,47.1417
3980,48.0144
3981,50.0345
3982,48.6257
3983,48.1305
3984,46.9656
3985,46.2651
3986,47.6687
3987,47.1125
3988,48.3386
3989,47.9324
3990,50.0903
3991,49.7206
3992,50.8599
3993,51.1664
3994,49.122
3995,47.4283
3996,46.871
3997,45.8188
3998,46.9445
3999,47.7608
4000,48.3128
4001,46.9942
4002,49.1452
4003,49.063
4004,47.9834
4005,49.0948
4006,49.8333
4007,47.9059
4008,46.2894
4009,47.6552
4010,46.2497
4011,46.4633
4012,45.5683
4013,46.3239
4014,46.2812
4015,44.9743
4016,44.953
4017,45.398
4018,43.9827
4019,43.6447
4020,44.2718
4021,44.5868
4022,44.0508
4023,48.1326
4024,48.3751
4025,49.4758
4026,47.4499
4027,45.9652
4028,47.6208
4029,46.9637
4030,47.0818
4031,48.9458
4032,48.9542
4033,49.0123
4034,52.2282
4035,51.6324
4036,51.9155
4037,52.8786
4038,54.775
4039,54.2623
4040,54.7953
4041,55.8297
4042,57.7548
4043,55.8547
4044,56.3351
4045,57.7608
4046,58.5116
4047,56.0292
4048,57.7733
4049,56.7129
4050,54.7153
4051,52.4576
4052,53.7618
4053,55.0689
4054,55.163
4055,54.714
4056,55.0738
4057,55.4793
4058,56.4397
4059,59.7587
4060,60.7454
4061,58.0716
4062,57.0903
4063,63.086
4064,65.4369
4065,66.9336
4066,68.9134
4067,71.0653
4068,69.1392
4069,67.4983
4070,70.181
4071,70.4758
4072,72.6871
4073,73.5307
4074,75.6577
4075,77.8484
4076,75.8489
4077,78.1011
4078,74.4197
4079,74.7401
4080,77.2898
4081,78.0448
4082,77.9113
4083,76.287
4084,76.0689
4085,76.2153
4086,77.9659
4087,77.0499
4088,78.6287
4089,81.1901
4090,78.4941
4091,76.4458
4092,76.0875
4093,74.9743
4094,73.56
4095,72.6821
4096,73.9238
4097,74.1924
4098,70.2941
4099,69.7865
4100,67.5069
4101,67.7847
4102,68.702
4103,71.1767
4104,73.6192
4105,72.3261
4106,72.8268
4107,73.3694
4108,75.8511
4109,77.3364
4110,77.867
4111,76.3309
4112,75.1655
4113,72.3822
4114,69.0751
4115,69.9683
4116,69.9506
4117,74.5367
4118,72.9973
4119,71.6829
4120,71.4244
4121,75.0939
4122,74.7718
4123,71.1981
4124,72.167
4125,73.078
4126,71.5792
4127,72.789
4128,71.4066
4129,68.1342
4130,69.1062
4131,65.5075
4132,64.5364
4133,65.6942
4134,66.9315
4135,67.2868
4136,63.6237
4137,63.9805
4138,64.0132
4139,65.1369
4140,66.3904
4141,69.7615
4142,72.656
4143,74.1175
4144,74.3092
4145,78.4866
4146,79.7119
4147,79.7054
4148,81.9986
4149,81.9304
4150,77.6128
4151,78.7811
4152,78.4117
4153,80.0035
4154,78.4639
4155,78.7431
4156,79.8651
4157,81.7223
4158,79.1963
4159,77.8628
4160,78.1531
4161,79.7002
4162,77.7127
4163,78.0264
4164,75.5601
4165,80.3628
4166,79.617
4167,77.3206
4168,75.3324
4169,72.9899
4170,71.0413
4171,72.3092
4172,72.7747
4173,73.2942
4174,75.1117
4175,71.8202
4176,70.772
4177,71.2963
4178,70.5667
4179,68.8876
4180,69.8497
4181,70.4694
4182,70.0277
4183,74.6765
4184,73.1526
4185,74.1895
4186,75.2305
4187,74.4293
4188,73.0598
4189,73.2821
4190,73.5856
4191,69.77
4192,69.4846
4193,69.8041
4194,69.1738
4195,72.4618
4196,74.0279
4197,69.9354
4198,69.6757
4199,69.188
4200,71.2489
4201,67.6894
4202,67.494
4203,65.1216
4204,66.313
4205,66.2817
4206,66.2367
4207,67.0305
4208,68.4112
4209,66.3277
4210,62.7164
4211,62.653
4212,61.8814
4213,63.0496
4214,61.0946
4215,61.8234
4216,61.1977
4217,62.6514
4218,60.8217
4219,62.0952
4220,63.7678
4221,62.1683
4222,58.4605
4223,59.6604
4224,60.8844
4225,61.8555
4226,61.305
4227,59.9679
4228,63.3969
4229,65.4348
4230,66.0935
4231,66.6495
4232,63.3058
4233,63.129
4234,63.2292
4235,62.8555
4236,62.4466
4237,62.9787
4238,64.877
4239,63.1279
4240,64.6959
4241,64.6019
4242,64.4275
4243,62.6114
4244,63.7831
4245,63.7591
4246,64.801
4247,64.0397
4248,63.5946
4249,63.0564
4250,63.0094
4251,62.2218
4252,62.9327
4253,59.6792
4254,60.6646
4255,58.4154
4256,57.3114
4257,55.3264
4258,52.7134
4259,53.9186
4260,53.1943
4261,50.2816
4262,52.1396
4263,50.6257
4264,48.4713
4265,48.5178
4266,47.9771
4267,46.469
4268,48.7923
4269,49.555
4270,50.7102
4271,51.6102
4272,50.1973
4273,49.5819
4274,49.3839
4275,50.1288
4276,51.1831
4277,51.513
4278,52.5194
4279,50.1516
4280,50.5691
4281,51.393
4282,51.748
4283,52.1596
4284,50.7435
4285,51.8802
4286,52.5178
4287,52.0755
4288,54.084
4289,54.8264
4290,58.1262
4291,57.0253
4292,57.8386
4293,55.642
4294,54.6387
4295,54.9317
4296,53.8638
4297,53.7473
4298,53.6927
4299,54.6667
4300,53.214
4301,53.3638
4302,55.1845
4303,57.4222
4304,57.8179
4305,58.8784
4306,60.1106
4307,63.1109
4308,62.6757
4309,61.5215
4310,60.3232
4311,61.4097
4312,59.4795
4313,60.3719
4314,60.2714
4315,62.0931
4316,64.4841
4317,66.0609
4318,64.5071
4319,66.4293
4320,67.6584
4321,69.2374
4322,68.6915
4323,68.3485
4324,69.2958
4325,67.0722
4326,66.0095
4327,65.6071
4328,67.9762
4329,69.3501
4330,66.5423
4331,67.6467
4332,65.8567
4333,65.4297
4334,66.0521
4335,64.0865
4336,67.7038
4337,65.4235
4338,62.4856
4339,60.5468
4340,58.3501
4341,57.4036
4342,52.7403
4343,52.7074
4344,53.5341
4345,52.6862
4346,52.3784
4347,54.2121
4348,55.6616
4349,56.5305
4350,55.4053
4351,53.0429
4352,54.3036
4353,54.5991
4354,55.7713
4355,55.3351
4356,55.0444
4357,55.6189
4358,56.394
4359,58.435
4360,58.2285
4361,55.3788
4362,55.6846
4363,54.3793
4364,51.5947
4365,50.4724
4366,49.8185
4367,50.0499
4368,48.7648
4369,46.7204
4370,45.7575
4371,44.1027
4372,43.2994
4373,46.308
4374,45.3873
4375,45.0052
4376,45.692
4377,47.799
4378,48.1265
4379,46.7274
4380,47.3088
4381,47.4834
4382,48.758
4383,47.5639
4384,48.6456
4385,49.558
4386,50.4114
4387,49.8786
4388,50.4977
4389,49.6594
4390,49.2165
4391,49.2622
4392,50.3249
4393,50.047
4394,48.2988
4395,47.9862
4396,48.2927
4397,47.7791
4398,50.2578
4399,49.9964
4400,49.3243
4401,48.5687
4402,46.9452
4403,47.8942
4404,50.2394
4405,49.9805
4406,55.185
4407,57.4429
4408,58.038
4409,55.9387
4410,57.8666
4411,60.5583
4412,61.9492
4413,62.4273
4414,64.3488
4415,63.2837
4416,61.5383
4417,60.7504
4418,61.6472
4419,62.3726
4420,60.6152
4421,59.9824
4422,61.3301
4423,64.1007
4424,63.2261
4425,61.127
4426,59.2813
4427,60.7685
4428,62.2015
4429,61.8572
4430,61.0459
4431,58.7077
4432,59.0148
4433,56.5371
4434,53.962
4435,52.6441
4436,54.8744
4437,56.1795
4438,55.3961
4439,54.4279
4440,54.1917
4441,55.3018
4442,56.1096
4443,57.5022
4444,57.6327
4445,57.4905
4446,55.9529
4447,54.0816
4448,52.7778
4449,49.5047
4450,48.1272
4451,49.0203
4452,47.356
4453,47.7878
4454,48.9432
4455,50.6232
4456,49.4208
4457,49.6176
4458,49.0498
4459,50.674
4460,49.1553
4461,49.7355
4462,50.0095
4463,47.7265
4464,47.5747
4465,50.1479
4466,50.7536
4467,49.7037
4468,51.1441
4469,50.6146
4470,48.2539
4471,49.7415
4472,50.5272
4473,50.5935
4474,47.5191
4475,46.8576
4476,49.1122
4477,48.4306
4478,48.1388
4479,48.5594
4480,50.8943
4481,49.8176
4482,51.6541
4483,52.33
4484,51.4012
4485,51.5728
4486,51.3191
4487,51.3592
4488,49.1963
4489,49.5892
4490,47.7274
4491,47.7438
4492,48.6648
4493,48.4955
4494,48.6633
4495,46.0966
4496,45.7982
4497,46.1156
4498,43.8719
4499,44.7505
4500,44.0778
4501,41.5329
4502,41.7751
4503,42.6881
4504,43.7065
4505,40.3201
4506,42.1378
4507,42.9459
4508,43.5083
4509,43.1177
4510,44.0958
4511,42.9946
4512,41.9363
4513,40.7536
4514,39.5469
4515,38.0946
4516,37.7348
4517,37.4622
4518,36.4004
4519,34.6492
4520,34.5104
4521,34.278
4522,34.4575
4523,34.5471
4524,35.6943
4525,36.2172
4526,35.1448
4527,34.1998
4528,33.945
4529,33.288
4530,32.604
4531,30.7781
4532,31.3153
4533,30.0732
4534,29.7355
4535,28.0022
4536,28.309
4537,26.7328
4538,26.9146
4539,26.9525
4540,26.3031
4541,25.7699
4542,25.4548
4543,26.3739
4544,25.6505
4545,25.8119
4546,25.4102
4547,23.5542
4548,23.507
4549,23.3112
4550,23.4691
4551,21.8501
4552,21.0693
4553,21.7818
4554,22.6396
4555,23.4325
4556,23.0014
4557,22.3043
4558,23.1184
4559,23.1142
4560,22.7636
4561,22.4846
4562,23.4128
4563,23.6516
4564,24.3376
4565,26.1926
4566,24.4678
4567,23.6962
4568,23.756
4569,24.6407
4570,24.6761
4571,23.7698
4572,23.4659
4573,23.8132
4574,26.274
4575,26.3673
4576,26.3413
4577,26.7531
4578,26.7102
4579,26.6345
4580,28.1033
4581,27.2733
4582,27.6539
4583,27.2869
4584,27.3305
4585,27.356
4586,26.6425
4587,27.5427
4588,28.0124
4589,27.5405
4590,27.3422
4591,27.569
4592,27.0775
4593,26.8837
4594,26.676
4595,26.5808
4596,25.8536
4597,26.3415
4598,27.3722
4599,27.1796
4600,26.6128
4601,25.981
4602,25.5511
4603,25.2865
4604,24.5254
4605,23.7075
4606,24.1352
4607,23.6255
4608,23.2954
4609,22.7775
4610,23.0722
4611,23.82
4612,24.0058
4613,23.705
4614,23.617
4615,23.4558
4616,24.625
4617,24.0369
4618,24.1478
4619,22.6989
4620,22.3841
4621,22.8272
4622,22.1751
4623,23.2271
4624,22.8867
4625,22.5209
4626,22.5973
4627,22.4676
4628,21.5605
4629,20.8142
4630,20.8427
4631,21.2239
4632,20.953
4633,22.5559
4634,23.2596
4635,23.9349
4636,22.7325
4637,23.2593
4638,24.2209
4639,24.2399
4640,24.3024
4641,23.7152
4642,23.9078
4643,23.7902
4644,23.9976
4645,23.7793
4646,22.0887
4647,22.4116
4648,22.2422
4649,22.826
4650,22.5795
4651,25.2317
4652,25.2063
4653,25.5953
4654,26.291
4655,25.4891
4656,26.4531
4657,26.4506
4658,26.0263
4659,25.931
4660,25.3925
4661,24.729
4662,24.5745
4663,24.3682
4664,24.7318
4665,25.135
4666,24.673
4667,25.0214
4668,25.6464
4669,24.3852
4670,23.8882
4671,24.1432
4672,24.4106
4673,23.6725
4674,23.3396
4675,24.1937
4676,25.371
4677,25.8836
4678,25.5598
4679,26.5659
4680,25.0327
4681,24.5579
4682,24.4582
4683,23.2982
4684,21.9131
4685,21.8569
4686,20.8304
4687,22.4735
4688,22.2736
4689,22.0309
4690,21.3676
4691,21.4794
4692,22.1159
4693,22.0556
4694,22.5323
4695,22.5325
4696,23.4686
4697,23.3437
4698,22.713
4699,23.2352
4700,22.9538
4701,23.7229
4702,22.8314
4703,23.213
4704,23.5744
4705,23.2313
4706,22.884
4707,23.3478
4708,22.7691
4709,22.8211
4710,22.7176
4711,22.4085
4712,22.9385
4713,23.1022
4714,23.2502
4715,23.3863
4716,23.3584
4717,22.9569
4718,22.1768
4719,22.3436
4720,23.626
4721,23.6144
4722,23.6621
4723,24.4146
4724,26.371
4725,26.0358
4726,25.6374
4727,25.6947
4728,25.4531
4729,24.5173
4730,24.9593
4731,24.6816
4732,25.0804
4733,25.5299
4734,26.1214
4735,26.2701
4736,25.7001
4737,24.8348
4738,25.2721
4739,24.602
4740,23.8392
4741,24.3692
4742,24.3144
4743,24.7397
4744,24.7768
4745,25.2883
4746,26.021
4747,26.9257
4748,26.7977
4749,27.5204
4750,27.3974
4751,27.4493
4752,28.0597
4753,27.4382
4754,27.4348
4755,27.9776
4756,26.3878
4757,27.4932
4758,27.7506
4759,28.158
4760,27.2083
4761,26.4733
4762,26.0153
4763,26.099
4764,25.1729
4765,25.0087
4766,25.4758
4767,25.5906
4768,25.6201
4769,25.2206
4770,24.9604
4771,24.8494
4772,24.7936
4773,24.7658
4774,24.3226
4775,23.8351
4776,22.9221
4777,23.0773
4778,23.4074
4779,23.5289
4780,23.704
4781,23.9114
4782,24.0466
4783,23.2584
4784,22.8853
4785,22.4954
4786,23.0528
4787,22.5518
4788,23.4521
4789,23.6701
4790,24.0946
4791,25.0736
4792,25.3446
4793,24.7083
4794,25.0353
4795,25.2546
4796,23.7518
4797,24.1642
4798,24.4618
4799,24.2686
4800,23.9137
4801,24.3793
4802,24.8907
4803,25.4053
4804,24.3579
4805,25.0576
4806,26.0784
4807,26.0297
4808,26.0827
4809,26.0698
4810,25.7777
4811,27.3751
4812,26.7211
4813,26.1084
4814,25.9611
4815,25.6387
4816,27.2257
4817,28.5142
4818,28.2364
4819,28.3695
4820,27.23
4821,26.8135
4822,25.6422
4823,24.6336
4824,25.6288
4825,26.0293
4826,25.5675
4827,24.3357
4828,24.687
4829,24.2875
4830,24.0414
4831,23.7586
4832,24.5326
4833,23.9832
4834,23.9077
4835,24.1366
4836,24.4386
4837,22.7649
4838,21.6884
4839,21.5926
4840,21.2667
4841,21.7918
4842,21.1232
4843,21.5814
4844,20.6439
4845,21.4056
4846,21.1768
4847,20.938
4848,20.6603
4849,20.4274
4850,19.9436
4851,20.4295
4852,20.2789
4853,20.1576
4854,20.8571
4855,20.7309
4856,20.9081
4857,20.2871
4858,20.8736
4859,21.1522
4860,20.632
4861,21.2367
4862,21.7138
4863,22.4329
4864,23.1138
4865,23.9578
4866,23.5943
4867,23.0076
4868,23.1217
4869,23.0321
4870,22.2905
4871,21.0032
4872,21.6718
4873,21.4152
4874,21.5522
4875,21.6824
4876,22.3754
4877,22.4055
4878,22.9474
4879,23.2498
4880,23.4963
4881,23.264
4882,22.9475
4883,22.1668
4884,21.8266
4885,21.5255
4886,21.4659
4887,21.75
4888,21.5008
4889,22.1162
4890,21.9325
4891,22.4346
4892,22.558
4893,22.1258
4894,21.5225
4895,21.6453
4896,21.2505
4897,21.1782
4898,21.5164
4899,22.6387
4900,22.5315
4901,21.712
4902,22.209
4903,21.5169
4904,21.9536
4905,23.032
4906,23.9898
4907,23.3279
4908,24.3962
4909,23.7002
4910,25.865
4911,24.853
4912,25.4948
4913,25.5872
4914,24.9284
4915,24.6055
4916,26.3767
4917,25.3102
4918,25.394
4919,25.3321
4920,25.5648
4921,25.1574
4922,25.0029
4923,26.6567
4924,27.2111
4925,26.7717
4926,27.4749
4927,28.029
4928,27.5035
4929,26.4203
4930,26.5462
4931,25.9584
4932,25.8036
4933,25.6775
4934,25.2375
4935,25.2213
4936,24.7269
4937,25.4767
4938,25.1122
4939,24.6409
4940,26.1336
4941,26.0614
4942,25.7287
4943,25.0326
4944,25.1341
4945,26.0542
4946,26.0906
4947,24.4822
4948,24.2507
4949,24.5038
4950,24.2706
4951,24.3147
4952,25.1738
4953,26.4008
4954,26.9803
4955,26.1032
4956,25.9007
4957,25.824
4958,25.7227
4959,26.5837
4960,26.0331
4961,26.4664
4962,26.577
4963,25.6118
4964,25.6036
4965,25.7057
4966,26.1931
4967,25.4099
4968,24.4913
4969,24.4011
4970,25.073
4971,24.721
4972,25.7436
4973,26.2959
4974,26.7399
4975,27.2313
4976,26.4198
4977,26.0343
4978,27.2824
4979,26.8443
4980,26.5011
4981,26.4403
4982,27.5968
4983,28.3579
4984,27.4805
4985,27.4179
4986,28.9694
4987,28.2654
4988,28.458
4989,28.4966
4990,29.9669
4991,30.8972
4992,31.148
4993,31.1346
4994,31.7292
4995,30.894
4996,30.7458
4997,31.1891
4998,30.2487
4999,31.3619
5000,31.3214
5001,30.9837
5002,30.8756
5003,32.5299
5004,31.7191
5005,31.1537
5006,29.9767
5007,30.1858
5008,30.9236
5009,31.3356
5010,29.4116
5011,30.0366
5012,30.0369
5013,29.2458
5014,29.8163
5015,28.9964
5016,28.9009
5017,29.8412
5018,29.4183
5019,28.4514
5020,28.4487
5021,27.8062
5022,27.4212
5023,26.3708
5024,25.9854
5025,26.7085
5026,27.2411
5027,28.4478
5028,28.3224
5029,27.801
5030,26.6993
5031,26.0346
5032,24.9808
5033,24.4827
5034,24.7172
5035,26.5882
5036,26.3034
5037,26.8722
5038,26.1624
5039,25.7374
5040,26.2092
5041,26.0566
5042,26.6034
5043,24.5633
5044,25.5384
5045,25.9233
5046,26.3549
5047,26.3314
5048,27.2182
5049,27.5984
5050,27.0031
5051,26.0523
5052,26.8886
5053,27.8529
5054,27.197
5055,27.9236
5056,28.5782
5057,28.6769
5058,28.2256
5059,27.4417
5060,27.6102
5061,27.0064
5062,26.4909
5063,27.0912
5064,28.1671
5065,27.0258
5066,27.4835
5067,26.6396
5068,26.1318
5069,25.7453
5070,25.6936
5071,25.0125
5072,24.6382
5073,24.8966
5074,23.6411
5075,24.4131
5076,23.6767
5077,24.2148
5078,23.0706
5079,23.7594
5080,23.5252
5081,24.4578
5082,23.7001
5083,24.2929
5084,25.0645
5085,25.3906
5086,24.2281
5087,24.3599
5088,24.4568
5089,23.7423
5090,23.8612
5091,23.7313
5092,23.4793
5093,23.4998
5094,23.8746
5095,23.577
5096,23.6732
5097,24.1239
5098,22.9601
5099,23.0945
5100,23.016
5101,22.5817
5102,22.9278
5103,23.8212
5104,23.2311
5105,22.8631
5106,22.7307
5107,22.0806
5108,22.4287
5109,22.0552
5110,22.3144
5111,22.7595
5112,21.9523
5113,22.0771
5114,22.3077
5115,21.5861
5116,20.7166
5117,20.9845
5118,20.389
5119,21.5273
5120,21.7764
5121,21.6176
5122,20.8095
5123,20.4901
5124,20.6244
5125,20.3674
5126,20.7738
5127,21.2303
5128,21.9972
5129,21.905
5130,21.8189
5131,21.1398
5132,19.4165
5133,19.1297
5134,19.5604
5135,19.3937
5136,19.7434
5137,20.0056
5138,18.464
5139,19.5298
5140,19.8218
5141,19.5256
5142,20.2086
5143,19.5104
5144,19.3204
5145,19.4102
5146,18.6847
5147,19.4044
5148,18.9294
5149,18.9212
5150,19.603
5151,19.7777
5152,19.393
5153,19.4477
5154,18.9702
5155,19.444
5156,20.3342
5157,19.6641
5158,20.8839
5159,20.9359
5160,21.1328
5161,21.4295
5162,21.5055
5163,20.9426
5164,19.9794
5165,21.1876
5166,21.6388
5167,21.9595
5168,20.7594
5169,20.5907
5170,20.2542
5171,20.144
5172,19.5677
5173,19.3828
5174,19.3697
5175,20.2069
5176,20.1632
5177,19.7395
5178,19.4035
5179,19.9491
5180,20.8581
5181,21.5258
5182,21.1942
5183,20.1481
5184,20.6335
5185,20.7741
5186,21.3581
5187,21.7309
5188,21.2185
5189,20.8044
5190,20.7021
5191,20.8498
5192,20.6608
5193,21.1159
5194,20.9624
5195,20.9783
5196,21.8608
5197,21.9613
5198,21.4419
5199,21.3008
5200,21.2935
5201,20.7341
5202,20.821
5203,22.0352
5204,22.0797
5205,21.6682
5206,21.9232
5207,22.8659
5208,22.4678
5209,22.0304
5210,21.8223
5211,22.0744
5212,22.1368
5213,22.7242
5214,22.4735
5215,22.6514
5216,22.4495
5217,22.3087
5218,22.8905
5219,22.6603
5220,23.1075
5221,23.247
5222,22.5772
5223,23.3926
5224,23.4279
5225,23.6274
5226,24.5643
5227,25.0045
5228,24.6031
5229,23.8107
5230,23.9162
5231,24.172
5232,22.9248
5233,22.4868
5234,22.8674
5235,23.2945
5236,23.1587
5237,23.2536
5238,23.9717
5239,24.1467
5240,25.0424
5241,25.4591
5242,25.0241
5243,24.9291
5244,24.6362
5245,24.9611
5246,24.11
5247,23.4627
5248,23.5797
5249,23.1284
5250,22.8892
5251,23.1896
5252,23.4155
5253,23.608
5254,23.1526
5255,23.0705
5256,23.5028
5257,24.0346
5258,24.1702
5259,23.1797
5260,22.6631
5261,22.8435
5262,22.9795
5263,23.6133
5264,23.7644
5265,24.1045
5266,24.5984
5267,23.9481
5268,25.3453
5269,26.0858
5270,27.1683
5271,26.722
5272,26.2553
5273,26.8207
5274,27.1371
5275,27.672
5276,28.3963
5277,29.3557
5278,28.3176
5279,27.2127
5280,26.0869
5281,25.9615
5282,26.6228
5283,27.2655
5284,28.0205
5285,27.5627
5286,28.1204
5287,27.7232
5288,28.1447
5289,30.8891
5290,32.2765
5291,32.0536
5292,32.1527
5293,33.0063
5294,33.3113
5295,32.357
5296,34.144
5297,34.9876
5298,34.7484
5299,33.4272
5300,33.4407
5301,32.4476
5302,31.4121
5303,31.0751
5304,31.6364
5305,31.3717
5306,31.4317
5307,31.9802
5308,31.5348
5309,30.8856
5310,29.9652
5311,29.9457
5312,30.6132
5313,29.7558
5314,29.8858
5315,30.5205
5316,30.1941
5317,29.9961
5318,29.3883
5319,28.6005
5320,29.9941
5321,30.1655
5322,30.7098
5323,31.813
5324,32.5783
5325,32.4165
5326,32.1468
5327,32.2397
5328,32.0554
5329,33.2575
5330,34.6083
5331,33.3735
5332,33.3709
5333,33.9629
5334,33.2848
5335,32.7645
5336,33.6276
5337,33.4091
5338,36.0178
5339,36.8717
5340,36.7077
5341,36.4538
5342,38.2604
5343,38.04
5344,38.8434
5345,38.8534
5346,40.2531
5347,38.9896
5348,39.4637
5349,38.5573
5350,38.9175
5351,37.3224
5352,36.8301
5353,35.4145
5354,36.4754
5355,36.4132
5356,38.4178
5357,39.0376
5358,39.6662
5359,36.96
5360,34.9819
5361,33.4316
5362,32.7649
5363,32.8044
5364,31.5822
5365,31.7648
5366,32.6259
5367,31.7093
5368,32.9681
5369,32.7329
5370,32.1277
5371,32.2261
5372,32.3803
5373,31.8672
5374,31.3847
5375,30.9901
5376,31.9108
5377,31.3545
5378,31.8163
5379,31.4019
5380,32.2614
5381,30.7061
5382,30.5963
5383,30.215
5384,30.9587
5385,30.5542
5386,30.4224
5387,29.4714
5388,29.021
5389,29.1502
5390,28.2728
5391,27.4993
5392,27.9662
5393,28.2946
5394,29.2333
5395,28.5913
5396,27.7772
5397,26.8806
5398,28.0039
5399,28.9075
5400,28.9398
5401,28.008
5402,28.7969
5403,28.9851
5404,28.6019
5405,28.9229
5406,29.3964
5407,30.7312
5408,31.1611
5409,32.4439
5410,32.2921
5411,31.5916
5412,32.7068
5413,33.7905
5414,34.5296
5415,34.2437
5416,33.3916
5417,34.1364
5418,34.5842
5419,34.8905
5420,36.1052
5421,36.8643
5422,37.6047
5423,37.9757
5424,39.0421
5425,39.595
5426,40.6912
5427,41.6142
5428,42.5467
5429,42.014
5430,41.1722
5431,40.4592
5432,39.6941
5433,39.7843
5434,39.5283
5435,40.2204
5436,41.7978
5437,40.6915
5438,39.5751
5439,38.6185
5440,36.92
5441,38.3363
5442,37.7748
5443,37.577
5444,39.6585
5445,40.6767
5446,38.3524
5447,40.4563
5448,39.4146
5449,38.3878
5450,38.0922
5451,38.1955
5452,35.3666
5453,35.9821
5454,38.2315
5455,37.4194
5456,38.0121
5457,37.2231
5458,38.2061
5459,37.9255
5460,36.3462
5461,37.0275
5462,37.12
5463,37.6942
5464,36.593
5465,37.4511
5466,36.6405
5467,36.4012
5468,35.4031
5469,33.3577
5470,32.7206
5471,33.5609
5472,33.0975
5473,32.3927
5474,31.6963
5475,30.6718
5476,30.3851
5477,30.4795
5478,30.3705
5479,30.9403
5480,29.2869
5481,29.475
5482,30.8486
5483,30.4573
5484,30.7034
5485,30.2962
5486,30.8646
5487,30.6682
5488,30.5042
5489,33.1001
5490,31.5738
5491,31.0742
5492,32.9516
5493,33.7076
5494,34.7226
5495,36.4386
5496,35.7125
5497,35.6222
5498,35.6457
5499,36.4874
5500,36.3362
5501,37.268
5502,37.9138
5503,35.9558
5504,37.6651
5505,37.5575
5506,37.9285
5507,39.7018
5508,40.1483
5509,42.571
5510,41.3605
5511,42.2753
5512,41.9788
5513,40.8919
5514,41.8646
5515,40.763
5516,39.8348
5517,39.7755
5518,39.2345
5519,37.4426
5520,37.6865
5521,36.8369
5522,36.9791
5523,36.665
5524,36.427
5525,35.6478
5526,35.8713
5527,36.4197
5528,34.6269
5529,34.0323
5530,31.9131
5531,31.1239
5532,31.0044
5533,29.9345
5534,28.0386
5535,29.029
5536,28.8517
5537,28.0438
5538,27.4868
5539,26.8787
5540,28.0576
5541,28.2423
5542,28.7331
5543,28.9747
5544,28.5671
5545,29.695
5546,29.6757
5547,30.6538
5548,30.5589
5549,31.4205
5550,30.9435
5551,31.8866
5552,31.0027
5553,29.4123
5554,29.6832
5555,30.6453
5556,31.0469
5557,32.1484
5558,32.1614
5559,32.7213
5560,33.2798
5561,32.9311
5562,32.9452
5563,33.6607
5564,33.4577
5565,33.9703
5566,33.8244
5567,32.7652
5568,32.9567
5569,34.0397
5570,34.1105
5571,32.8852
5572,30.6699
5573,30.997
5574,30.906
5575,31.8284
5576,32.2316
5577,31.842
5578,31.2722
5579,31.3754
5580,30.9563
5581,33.2344
5582,32.8823
5583,34.1387
5584,32.1375
5585,31.4672
5586,30.8743
5587,30.6483
5588,30.4813
5589,31.2667
5590,29.4371
5591,28.589
5592,28.3565
5593,28.657
5594,27.3657
5595,29.5428
5596,29.0104
5597,29.9016
5598,30.6265
5599,31.482
5600,31.5075
5601,31.4385
5602,32.9605
5603,33.7984
5604,33.1101
5605,32.9602
5606,31.5655
5607,32.3098
5608,31.8143
5609,33.2094
5610,33.182
5611,34.6977
5612,34.6922
5613,34.5808
5614,34.1384
5615,34.1718
5616,34.7975
5617,34.7193
5618,34.6071
5619,35.5505
5620,35.8012
5621,36.303
5622,36.9079
5623,38.1371
5624,36.1494
5625,36.6631
5626,37.1843
5627,36.7513
5628,37.0809
5629,37.1283
5630,34.7296
5631,35.8986
5632,35.1795
5633,35.7803
